pr_id,title,html_url,repo,agent,status,topic_id,topic_name,aidev_task_type,outcome,outcome_reason,optimization_layer,perf_focus,inefficiency_antipattern,evidence_type,detection_method,reproducibility,material_reproducibility,regression_handling,boundary_tag,boundary_type,topic_difficulty,blocking,confidence,primary_concern,review_comment_bucket,review_dimensions,performance_evidence_in_review,antipattern_addressed,antipattern_in_fix,changes,file_count,commit_count,additions,deletions,review_count,review_comment_count,pr_comment_count,comment_total,linked_issue_count,has_linked_issue,lifespan_hours,fast_merge,has_revert,body_has_repro_steps,body_has_benchmark_table,body_has_numeric_perf_claim,has_formal_review,has_review_or_comment_text,evidence_gap,regression_detail,reproducibility_notes,performance_claim,notes,merge_reason_group,close_reason_group
3129475228,Convert RecentsSection from Client to Server Component,https://github.com/liam-hq/liam/pull/1947,liam-hq/liam,Devin,merged,2,2_hydration_species_component_children,refactor,merged,merged_small_scope_low_risk,frontend_ui,server_component_migration|client_js_reduction|data_fetching_optimization,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,high,,no_review_text,,False,client_side_state_for_server_data,none,60,3,2,17,43,2,0,4,4,0,False,3.812,True,False,False,False,False,True,True,narrative_only_no_benchmark,No regressions were identified; PR merged without issue.,No before/after performance benchmarks or profiling data; relies on narrative claim of improved performance.,Moving from client to server component reduces client-side JavaScript and improves loading performance.,Devin converted RecentsSection to a server component with colocated data fetching; merged after two approvals with no reviewer comments.,small_scope_low_risk,scope_too_large
3129773117,Implement error node caching for improved TreeView user experience,https://github.com/microsoft/vscode-cosmosdb/pull/2706,microsoft/vscode-cosmosdb,Copilot,closed,2,2,feat,closed,closed_design_review_unresolved,application_service,error_node_caching|retry_command|tree_view_refresh_optimization,unnecessary_repeated_operation,narrative,code_reading|manual_testing,insufficient,insufficient,reject_close,process,process,medium,True,high,design_decision_objection,design_or_approach,design_or_approach|correctness,False,unnecessary_repeated_operation,none,25275,144,11,15376,9899,3,5,3,8,1,True,1179.66,False,False,False,False,False,True,True,narrative_only_no_benchmark,PR closed after design objection without resolution.,No benchmark or timing data; maintainer provided a video demonstrating functional fix but not performance metrics.,"Error node caching prevents repeated failed operations on tree refresh, improving responsiveness.",Copilot added error node caching; tnaum-ms simplified and added contextValue non-readonly; bk201- questioned design; PR closed without merge.,other,other
3130071959,Add WAL tuning docs,https://github.com/janbjorge/pgqueuer/pull/407,janbjorge/pgqueuer,OpenAI_Codex,closed,2,2,docs,closed,closed_by_author_without_review,infrastructure,wal_tuning|postgres_config|documentation,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,low,False,medium,none,no_review_text,,False,none,none,122,6,5,122,0,0,0,0,0,0,False,6.52,False,False,False,False,False,False,False,narrative_only_no_review,No regression handling observed; PR closed without merge.,No performance evidence or review text; PR body only lists summary items.,WAL tuning improves queue throughput/latency (implicit).,PR closed by author without review; adds WAL tuning docs and configs without numeric perf evidence.,other,other
3130957636,core: enhance log formatting in node,https://github.com/prebid/Prebid.js/pull/13334,prebid/Prebid.js,OpenAI_Codex,closed,,39,perf,closed,ci_test_failure,build,log_formatting|ci_output_readability,none,narrative,ci_auto,unknown,unknown,reject_close,technical_stack,technical_stack,low,False,medium,ci_test_failure,ci_failure,ci_validation,False,none,none,112,16,2,70,42,0,0,2,2,0,False,0.0814,False,False,False,False,False,False,True,ci_failure_no_details,PR was closed without any fix attempt; no revert occurred as the PR was never merged.,No benchmark or profiling evidence provided; author cited CI failure as reason for closure.,Improve CircleCI output readability via log formatting.,OpenAI_Codex attempted log formatting change but caused CI failure; author closed immediately.,other,functional_or_correctness
3131264983,fix: reduce DevTab rerenders on file tree,https://github.com/onlook-dev/onlook/pull/2127,onlook-dev/onlook,OpenAI_Codex,merged,,2_hydration_species_component_children,fix,merged,merged_small_scope_low_risk,frontend_ui,react_memoization|use_callback|rerender_reduction,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,high,non_blocking_suggestions,design_or_approach,design_or_approach,False,excessive_component_rerenders (prior behavior; not in taxonomy enum),none,39,2,2,20,19,2,0,2,2,0,False,0.15,True,False,False,False,False,True,True,narrative_only_no_rerender_metrics,,No render counts or performance metrics provided; only narrative description of rerender fix.,Reduce rerenders in DevTab file tree by memoizing components and callbacks.,OpenAI_Codex memoized FileTree and wrapped sandbox helpers with useCallback; bot reviews approved without blocking; merged quickly by author.,small_scope_low_risk,scope_too_large
3131512724,Optimize collapsible performance,https://github.com/onlook-dev/onlook/pull/2132,onlook-dev/onlook,OpenAI_Codex,closed,,,perf,closed,self_closed_due_to_test_failures,frontend_ui,collapsible_mount_optimization|codemirror_instance_reduction,none,narrative,unknown,insufficient,insufficient,reject_close,process,process,low,False,high,self_closed_due_to_failing_tests,no_review_text,,False,unnecessary_dom_mount (prior forceMount kept CodeMirror in DOM when collapsed),none,3,1,1,2,1,1,0,2,2,0,False,0.017,False,False,False,False,False,True,True,narrative_only_no_perf_data,PR closed by author after test/lint failures were reported; no fix attempt.,"No before/after metrics, benchmarks, or profiling data; performance claim is purely narrative.",Avoid mounting heavy CodeMirror instances when code block is collapsed by removing forceMount.,Trivial frontend prop removal with no performance evidence; author self-closed PR after agent's own test/lint failures were reported in body.,other,closed_without_meaningful_review
3131847694,fix: #1616: batch requests to the AWS resourcegroupstaggingapi,https://github.com/cartography-cncf/cartography/pull/1622,cartography-cncf/cartography,OpenAI_Codex,merged,,3,fix,merged,merged_after_review_with_timing_evidence,application_service,api_request_batching|aws_resource_group_tagging|sync_time_reduction,repeated_io,narrative|maintainer_manual_test|unit_test,code_reading|maintainer_manual_test,partial,partial,fix_in_pr,technical_stack,technical_stack,medium,False,high,api_limit_chunking,correctness_or_bug,correctness|tests|perf_evidence|design_or_approach,True,repeated_io,none,168238,187,5,14671,2001,4,4,0,4,0,False,1165.149,False,False,True,False,True,True,True,manual_timing_only_no_benchmark_suite,"cubic flagged two potential correctness issues; the API chunk limit was addressed in a follow-up commit, while the ARN parsing check was considered optional by reviewer jychp.","PR body includes explicit test command and before/after timing numbers, but no automated benchmark suite; manual replication is possible.",Batching API requests reduces AWS Resource Groups Tagging API sync time from ~23s to ~11.5s (2x improvement).,"Codex batched AWS Tagging API calls reducing sync time ~2x; maintainers manually verified timing, approved after addressing API chunk limit feedback.",after_review_iteration,missing_evidence_or_benchmark
3132024225,"fix: refactor EBS snapshots module (issue #665, #1414)",https://github.com/cartography-cncf/cartography/pull/1623,cartography-cncf/cartography,OpenAI_Codex,merged,,7,fix,merged,merged_after_review_nits,application_data_access,datamodel_migration|graph_write_optimization|index_removal,none,narrative|integration_test,code_reading|integration_test,partial,partial,fix_in_pr,technical_stack,technical_stack,medium,True,high,code_style_nit,code_style,correctness|tests|design_or_approach|code_style,False,none_identified_in_review,none,16236,200,10,14575,1661,7,4,0,4,0,False,926.0,False,False,False,False,False,True,True,narrative_only_no_benchmark,"After reviewer nits (comment removal, linter), author made commits and re-requested review; PR eventually approved and merged.",PR includes integration tests and screenshots proving they pass; no benchmark or profiler evidence for performance claims.,"Fixing perf and stability issues from #665 and #1414 by migrating to datamodel, removing indexes, and cleaning up JSON.","Codex migrated EBS snapshots from old intel module to new datamodel; reviewers requested minor nits (comment removal, test naming); after fixes, PR merged with test evidence but no benchmark.",after_review_iteration,other
3132109322,Make Windows terminal shell type detection immediate like macOS,https://github.com/microsoft/vscode/pull/251065,microsoft/vscode,Copilot,closed,-1,-1_unassigned,feat,closed,unknown_closed_no_review_activity,application_service,shell_type_detection_latency|windows_terminal_startup|sync_vs_async,none,narrative,unknown,insufficient,insufficient,unknown,process,process,medium,False,medium,no_review_available,no_review_text,,False,unnecessary_async_delay (prior hardcoded 300ms wait; not in standard taxonomy),none,20,2,2,18,2,0,0,0,0,1,True,,False,False,False,False,True,False,False,narrative_only_no_review,No regression handling visible; PR closed without merge.,"Only narrative claim of 320x improvement; no benchmark, profiler, or before/after timing data provided in PR body.","Shell type detection on Windows is now immediate (~1ms) instead of async with a ~300ms delay, approximately 320x faster, matching macOS behavior.","Tiny 20-line perf PR with numeric 320x claim but no evidence; closed without any review or comment, leaving reason unknown.",without_formal_review,closed_without_meaningful_review
3132195957,Prevent over-counting Blob memory usage,https://github.com/oven-sh/bun/pull/20297,oven-sh/bun,Cursor,closed,,31,fix,closed,test_failures_unaddressed_stale,runtime_library,memory_usage_accounting|blob_memory_reporting|gc_heap_size,none,narrative,unknown,insufficient,insufficient,reject_close,technical_stack,technical_stack,low,False,medium,test_failures,no_review_text,,False,incorrect_memory_accounting,none,582,4,3,402,180,0,0,1,1,0,False,9147.6,False,False,False,False,False,False,True,narrative_only_ci_failures,"robobun reported test failures, possibly unrelated; PR closed after long inactivity without addressing failures.",No benchmark or profiler; CI failures indicate potential regressions but not specific to the claimed memory fix.,Fix GC heap size reporting and Blob memory reporting to prevent over-counting memory usage.,"Cursor fix for memory over-counting; no human review, CI reported s3/spawn test timeouts, PR abandoned and closed after ~1 year.",other,stale_or_inactivity
3132536542,Implement scene caching in canvas,https://github.com/gridaco/grida/pull/385,gridaco/grida,OpenAI_Codex,merged,,23,feat,merged,merged_small_scope_low_risk,application_rendering,scene_caching|canvas_rendering|reuse_recorded_pictures,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,medium,False,medium,,no_review_text,,False,none,none,4488,36,10,3110,546,0,0,3,3,0,False,7.296,True,False,False,False,False,False,True,narrative_only_no_benchmark,No regressions reported; no review requested.,No benchmark or profiling evidence; only narrative performance claim.,Scene caching reduces rendering overhead by reusing pre-recorded pictures across frames.,OpenAI_Codex added scene caching to canvas crate; merged without human review; no benchmark or performance evidence provided.,small_scope_low_risk,scope_too_large
3132905408,[gh-flow] Add minimal Azure provisioning for local development,https://github.com/microsoft/project-oagents/pull/107,microsoft/project-oagents,Copilot,open,8,8_azure_provisioning_infra_local_dev,feat,open,pending_review,infrastructure,provisioning_cost_reduction|provisioning_time_optimization|resource_minimization|local_dev_infra,none,narrative,unknown,unknown,unknown,not_applicable,process,process,medium,False,medium,,no_review_text,,False,overprovisioning_for_local_dev,none,238,6,2,237,1,0,0,0,0,1,True,,False,False,False,True,True,False,False,narrative_only_no_review,No regression issues known; PR is open.,PR includes a usage table and cost/time claims but no profiling or benchmark artifacts; no maintainer review to verify.,Reduces provisioning time from 20+ minutes to minutes and Azure cost from $50+/month to ~$1/month for local development.,Copilot added minimal provisioning option with narrative time/cost claims; no review activity to validate performance improvements.,other,other
